scorer,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS
labeled-data/Nicotine_Emesis_10.19.21/img19424.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19425.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19426.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19427.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19428.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19429.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19430.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19431.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19432.png,728.4624039397297,440.5096983120237,673.9085598510014,436.9323970603041,425.2861228564716,281.31979261049025,443.172629115071,425.30616799221445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19433.png,730.2510545655896,438.72104768616373,678.3801864156512,436.9323970603041,426.18044816940153,283.10844323635024,443.172629115071,428.88346924393426,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19434.png,730.2510545655896,438.72104768616373,678.3801864156512,435.14374643444415,426.18044816940153,283.10844323635024,443.172629115071,428.88346924393426,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19435.png,730.2510545655896,438.72104768616373,678.3801864156512,435.14374643444415,426.18044816940153,283.10844323635024,443.172629115071,426.20049330514445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19436.png,734.7226811302394,438.72104768616373,678.3801864156512,435.14374643444415,426.18044816940153,283.10844323635024,443.172629115071,426.20049330514445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19437.png,734.7226811302394,438.72104768616373,678.3801864156512,435.14374643444415,426.18044816940153,283.10844323635024,443.172629115071,426.20049330514445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19438.png,734.7226811302394,438.72104768616373,678.3801864156512,435.14374643444415,426.18044816940153,283.10844323635024,443.172629115071,426.20049330514445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19439.png,734.7226811302394,438.72104768616373,681.0631623544411,430.67211986979436,426.18044816940153,283.10844323635024,443.172629115071,426.20049330514445,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19440.png,732.0397051914496,438.72104768616373,681.0631623544411,430.67211986979436,424.39179754354166,278.63681667170044,442.27830380214095,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19441.png,732.0397051914496,438.72104768616373,679.2745117285813,434.2494211215142,424.39179754354166,278.63681667170044,442.27830380214095,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19442.png,732.0397051914496,438.72104768616373,679.2745117285813,434.2494211215142,424.39179754354166,278.63681667170044,442.27830380214095,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19443.png,727.5680786267998,440.5096983120237,679.2745117285813,434.2494211215142,424.39179754354166,278.63681667170044,442.27830380214095,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img19444.png,727.5680786267998,440.5096983120237,679.2745117285813,434.2494211215142,424.39179754354166,278.63681667170044,442.27830380214095,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20100.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20101.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.9891439310044,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20102.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.09481861807444,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20103.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.09481861807444,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20104.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.09481861807444,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20105.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,462.84778599953006,295.62899761736975,463.7421113124601,427.09481861807444,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20106.png,745.4545848853991,442.29834893788365,691.7950661096007,444.9813248766738,461.0591353736702,293.8403469915098,463.7421113124601,424.4118426792845,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20107.png,746.3489101983291,442.29834893788365,696.2666926742505,442.29834893788393,461.0591353736702,293.8403469915098,462.84778599953006,418.15156548877474,290.2430006040471,440.50969831202383
labeled-data/Nicotine_Emesis_10.19.21/img20108.png,747.243235511259,440.5096983120237,696.2666926742505,442.29834893788393,461.9534606866001,286.6857444880701,461.0591353736701,413.67993892412494,309.02383217557633,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20109.png,747.243235511259,440.5096983120237,696.2666926742505,442.29834893788393,461.9534606866001,286.6857444880701,465.53076193832,410.9969629853351,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20110.png,747.243235511259,440.5096983120237,693.5837167354607,435.1437464344442,459.2704847478103,274.16519010705065,465.53076193832,410.9969629853351,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20111.png,747.243235511259,440.5096983120237,693.5837167354607,435.1437464344442,459.2704847478103,274.16519010705065,465.53076193832,410.9969629853351,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20112.png,752.6091873888388,431.5664451827241,698.0553433001105,433.3550958085842,459.2704847478103,274.16519010705065,465.53076193832,410.9969629853351,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20113.png,762.4467658310684,421.72886674049454,707.89292174234,427.98914393100443,459.2704847478103,274.16519010705065,465.53076193832,410.9969629853351,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20114.png,766.0240670827883,419.9402161146346,707.89292174234,427.98914393100443,457.4818341219503,282.2141179234203,469.10806319003984,420.8345414275647,317.0727599919461,435.1437464344441
labeled-data/Nicotine_Emesis_10.19.21/img20115.png,766.0240670827883,419.9402161146346,707.89292174234,427.98914393100443,460.16481006074014,290.26304573978996,469.10806319003984,424.4118426792846,309.9181574885064,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20116.png,766.0240670827883,419.9402161146346,707.89292174234,427.98914393100443,460.16481006074014,290.26304573978996,469.10806319003984,431.5664451827243,309.9181574885064,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20117.png,764.2354164569284,428.88346924393426,710.57589768113,435.14374643444415,461.0591353736701,293.8403469915098,470.8967138158997,424.4118426792846,309.9181574885064,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20118.png,759.7637898922785,434.249421121514,710.57589768113,435.14374643444415,469.10806319003984,288.47439511393003,470.8967138158997,418.1515654887748,309.9181574885064,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20119.png,758.8694645793486,434.249421121514,696.2666926742505,435.14374643444415,461.9534606866001,280.4254672975604,469.10806319003984,405.6310111077552,319.755735930736,438.7210476861639
labeled-data/Nicotine_Emesis_10.19.21/img20120.png,748.137560824189,436.0380717473739,696.2666926742505,435.14374643444415,459.2704847478102,272.37653948119066,469.10806319003984,399.37073391724545,319.755735930736,438.7210476861639
labeled-data/Nicotine_Emesis_10.19.21/img20121.png,747.2432355112591,433.35509580858405,690.0064154837407,431.5664451827243,459.2704847478102,272.37653948119066,469.10806319003984,399.37073391724545,322.43871186952595,431.5664451827242
labeled-data/Nicotine_Emesis_10.19.21/img20122.png,751.7148620759089,423.5175173663544,697.1610179871805,427.0948186180745,456.5875088090203,267.0105876036109,468.2137378771098,393.11045672673566,322.43871186952595,431.5664451827242
labeled-data/Nicotine_Emesis_10.19.21/img20123.png,766.9183923957183,416.3629148629147,710.5758976811298,419.9402161146348,456.5875088090203,270.58788885533073,468.2137378771098,402.94803516896525,316.17843467901616,427.9891439310044
labeled-data/Nicotine_Emesis_10.19.21/img20124.png,767.8127177086484,409.208312359475,710.5758976811298,419.9402161146348,455.69318349609034,278.6368166717004,467.31941256417974,409.20831235947503,310.81248280143643,430.67211986979424
labeled-data/Nicotine_Emesis_10.19.21/img20125.png,770.4956936474382,405.6310111077551,715.9418495587097,419.9402161146348,454.7988581831603,285.7914191751401,469.10806319003973,420.8345414275646,309.9181574885065,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20126.png,770.4956936474382,405.6310111077551,715.9418495587097,419.9402161146348,454.7988581831603,292.9460216785798,469.10806319003973,427.9891439310043,309.9181574885065,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20127.png,770.4956936474382,405.6310111077551,709.6815723681999,420.8345414275647,454.7988581831603,292.9460216785798,467.31941256417986,421.72886674049454,304.55220561092665,438.7210476861639
labeled-data/Nicotine_Emesis_10.19.21/img20128.png,763.3410911439985,414.5742642370548,705.2099458035501,422.6231920534246,454.7988581831603,288.47439511393003,468.2137378771098,416.36291486291475,304.55220561092665,438.7210476861639
labeled-data/Nicotine_Emesis_10.19.21/img20129.png,754.3978380146988,418.1515654887747,695.3723673613206,424.4118426792846,453.90453287023024,281.3197926104903,467.31941256417974,406.5253364206851,312.6011334272963,439.6153729990939
labeled-data/Nicotine_Emesis_10.19.21/img20130.png,749.0318861371189,422.62319205342453,689.1120901708108,426.20049330514456,454.7988581831603,269.6935635424008,467.31941256417974,398.47640860431545,318.861410617806,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20131.png,743.6659342595391,424.4118426792844,676.5915357897912,427.9891439310045,455.6931834960902,261.6446357260311,467.31941256417974,390.4274807879458,318.861410617806,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20132.png,743.6659342595391,422.6231920534244,673.0142345380713,423.5175173663547,455.6931834960902,261.6446357260311,467.31941256417974,390.4274807879458,318.861410617806,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20133.png,742.7716089466091,413.6799389241247,675.6972104768612,420.8345414275648,455.6931834960902,261.6446357260311,467.31941256417974,390.4274807879458,318.861410617806,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20134.png,746.348910198329,401.1593845431052,684.6404636061608,418.15156548877485,455.6931834960902,265.22193697775094,467.31941256417974,394.00478203966566,309.91815748850627,436.03807174737403
labeled-data/Nicotine_Emesis_10.19.21/img20135.png,757.9751392664185,400.26505923017527,687.3234395449507,416.36291486291486,431.54640004698115,275.0595154199806,464.6364366253898,402.0537098560353,300.97490435920656,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20136.png,756.1864886405585,402.05370985603514,687.3234395449507,416.36291486291486,431.54640004698115,275.0595154199806,444.0669544280007,420.83454142756455,300.97490435920656,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20137.png,754.3978380146986,409.20831235947486,687.3234395449507,416.36291486291486,430.6520747340512,283.10844323635024,444.0669544280007,420.83454142756455,300.97490435920656,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20138.png,749.0318861371188,415.46858954998464,687.3234395449507,427.9891439310044,430.6520747340512,285.7914191751401,444.0669544280007,420.83454142756455,300.97490435920656,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20139.png,744.560259572469,423.51751736635435,681.957487667371,427.9891439310044,430.6520747340512,285.7914191751401,444.96127974093065,415.4685895499847,300.97490435920656,441.4040236249538
labeled-data/Nicotine_Emesis_10.19.21/img20140.png,738.2999823819594,426.2004933051442,674.8028851639313,430.67211986979424,429.75774942112116,280.4254672975603,444.0669544280007,410.10263767240497,300.97490435920656,441.4040236249538
labeled-data/Nicotine_Emesis_10.19.21/img20141.png,729.3567292526596,427.9891439310041,668.5426079734215,429.7777945568643,429.75774942112116,280.4254672975603,444.96127974093065,403.8423604818952,307.23518154971634,439.6153729990939
labeled-data/Nicotine_Emesis_10.19.21/img20142.png,729.3567292526596,424.41184267928423,668.5426079734215,429.7777945568643,441.3839784892107,264.327611664821,444.96127974093065,403.8423604818952,307.23518154971634,439.6153729990939
labeled-data/Nicotine_Emesis_10.19.21/img20143.png,729.3567292526596,424.41184267928423,657.8107042182619,425.3061679922145,441.3839784892107,260.75031041310115,444.96127974093065,403.8423604818952,314.38978405315606,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20144.png,728.4624039397296,416.3629148629146,654.233402966542,419.9402161146347,442.2783038021406,254.49003322259142,446.7499303667905,395.79343266552553,314.38978405315606,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20145.png,737.4056570690292,413.6799389241247,654.233402966542,419.04589080170473,442.2783038021406,258.0673344743113,446.7499303667905,395.79343266552553,314.38978405315606,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20146.png,740.088633007819,405.631011107755,660.4936801570518,416.3629148629148,442.2783038021406,265.221936977751,446.7499303667905,395.79343266552553,310.8124828014362,434.24942112151405
labeled-data/Nicotine_Emesis_10.19.21/img20147.png,743.6659342595389,401.15938454310515,669.4369332863514,414.57426423705493,442.2783038021406,266.116262290681,446.7499303667905,399.3707339172454,305.44653092385636,436.93239706030397
labeled-data/Nicotine_Emesis_10.19.21/img20148.png,743.6659342595389,401.15938454310515,678.3801864156511,417.2572401758448,442.2783038021406,275.05951541998064,445.8556050538605,402.94803516896525,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20149.png,751.7148620759086,411.8912882982648,677.4858611027212,420.83454142756466,438.70100255042075,278.6368166717005,445.8556050538605,410.10263767240497,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20150.png,748.1375608241888,418.15156548877457,679.274511728581,424.41184267928446,437.8066772374908,283.1084432363503,444.9612797409304,415.46858954998476,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20151.png,745.4545848853988,430.672119869794,677.4858611027212,436.9323970603039,437.8066772374908,283.1084432363503,444.9612797409304,415.46858954998476,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20152.png,745.4545848853988,430.672119869794,677.4858611027212,436.9323970603039,437.8066772374908,283.1084432363503,446.7499303667904,405.6310111077551,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20153.png,740.088633007819,436.9323970603038,669.4369332863514,432.46077049565406,431.54640004698115,274.16519010705065,449.43290630558033,400.26505923017527,301.8692296721365,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20154.png,731.1453798785193,439.61537299909367,660.4936801570518,432.46077049565406,429.75774942112116,267.9049129165409,452.11588224437014,395.7934326655254,312.6011334272961,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20155.png,724.8851026880095,433.3550958085839,656.022053592402,430.67211986979413,440.4896531762806,261.6446357260312,453.0102075573002,390.4274807879457,312.6011334272961,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20156.png,724.8851026880095,433.3550958085839,647.9731257760322,428.8834692439342,440.4896531762806,261.6446357260312,453.0102075573002,390.4274807879457,312.6011334272961,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20157.png,724.8851026880095,429.777794556864,643.5014992113825,422.6231920534245,444.0669544280005,257.17300916138134,453.0102075573002,390.4274807879457,312.6011334272961,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20158.png,726.6737533138695,422.6231920534243,643.5014992113825,422.6231920534245,444.0669544280005,257.17300916138134,453.0102075573002,383.27287828450596,312.6011334272961,437.82672237323396
labeled-data/Nicotine_Emesis_10.19.21/img20159.png,726.6737533138695,415.4685895499846,649.7617764018922,424.41184267928435,444.0669544280005,257.17300916138134,453.9045328702301,388.6388301620858,307.23518154971634,434.2494211215141
labeled-data/Nicotine_Emesis_10.19.21/img20160.png,733.8283558173092,410.1026376724048,658.7050295311918,422.6231920534244,444.0669544280005,257.17300916138134,453.9045328702301,388.6388301620858,307.23518154971634,434.2494211215141
labeled-data/Nicotine_Emesis_10.19.21/img20161.png,736.5113317560991,401.15938454310515,658.7050295311918,422.6231920534244,444.0669544280005,262.53896103896113,453.0102075573002,394.0047820396656,307.23518154971634,434.2494211215141
