scorer,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS,LMS
labeled-data/nicotine_emesis_10.19.21_shrew2/img39585.png,658.0599768448604,403.8260512097721,603.4541175878384,388.65775697171046,346.3515302526928,252.9015235410584,391.097998254975,380.31519514077644,181.77553776972374,410.6517836169
labeled-data/nicotine_emesis_10.19.21_shrew2/img39586.png,658.0599768448604,401.55080707406285,601.9372881640322,397.00031880264436,345.59311554078977,240.76688815060908,,,185.5676113292392,404.5844659216753
labeled-data/nicotine_emesis_10.19.21_shrew2/img39587.png,,,,,361.51982449075456,223.32334977683814,,,203.01114970301015,400.7923923621599
labeled-data/nicotine_emesis_10.19.21_shrew2/img39588.png,,,,,361.51982449075456,210.4302996744857,,,203.01114970301015,400.7923923621599
labeled-data/nicotine_emesis_10.19.21_shrew2/img39589.png,654.267903285345,389.4161716836135,585.2521645021644,392.44983053122587,360.0029950669484,204.362981979261,,,207.56163797442863,393.9666599550322
labeled-data/nicotine_emesis_10.19.21_shrew2/img39590.png,,,589.8026527735828,387.8993422598074,360.0029950669484,204.362981979261,,,206.0448085506225,386.3825128360013
labeled-data/nicotine_emesis_10.19.21_shrew2/img39591.png,,,589.8026527735828,387.8993422598074,398.6821453740058,221.0481056411288,,,203.76956441491328,393.9666599550321
labeled-data/nicotine_emesis_10.19.21_shrew2/img39592.png,645.1669267425079,374.24787744555186,587.5274086378736,380.31519514077655,398.6821453740058,221.0481056411288,,,204.52797912681635,407.61812476928765
labeled-data/nicotine_emesis_10.19.21_shrew2/img39593.png,645.1669267425079,374.24787744555186,587.5274086378736,380.31519514077655,398.6821453740058,224.08176448874116,,,202.25273499110708,402.30922178596603
labeled-data/nicotine_emesis_10.19.21_shrew2/img39594.png,644.4085120306049,363.6300714789087,589.8026527735828,371.2142185979395,389.5811688311687,224.08176448874116,,,203.01114970301015,394.72507466693514
labeled-data/nicotine_emesis_10.19.21_shrew2/img39595.png,,,588.2858233497766,365.9053156146179,389.5811688311687,224.08176448874116,,,203.01114970301015,394.72507466693514
labeled-data/nicotine_emesis_10.19.21_shrew2/img39596.png,,,588.2858233497766,365.9053156146179,389.5811688311687,232.42432631967506,,,209.83688211013785,399.27556293835363
labeled-data/nicotine_emesis_10.19.21_shrew2/img39597.png,629.9986325044463,383.3488539883889,588.2858233497766,365.9053156146179,388.8227541192656,239.25005872680282,,,209.83688211013785,399.27556293835363
labeled-data/nicotine_emesis_10.19.21_shrew2/img39598.png,629.9986325044463,383.3488539883889,588.2858233497766,365.9053156146179,397.92373066210257,244.55896171012444,,,207.56163797442858,406.8597100573845
labeled-data/nicotine_emesis_10.19.21_shrew2/img39599.png,629.9986325044463,383.3488539883889,596.6283851807104,372.73104802174566,396.4069012382964,249.86786469344605,,,207.56163797442858,406.8597100573845
labeled-data/nicotine_emesis_10.19.21_shrew2/img39600.png,629.9986325044463,383.3488539883889,,,396.4069012382964,249.86786469344605,,,207.56163797442858,406.8597100573845
labeled-data/nicotine_emesis_10.19.21_shrew2/img39601.png,640.6164384710895,393.208245243129,,,396.4069012382964,249.86786469344605,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39602.png,637.5827796234771,396.24190409074134,,,396.4069012382964,249.86786469344605,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39603.png,637.5827796234771,400.03397765025676,,,396.4069012382964,249.86786469344605,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39604.png,642.8916826067988,396.24190409074134,,,396.4069012382964,249.86786469344605,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39605.png,642.8916826067988,396.24190409074134,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39606.png,642.1332678948957,400.03397765025676,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39607.png,642.1332678948957,400.03397765025676,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39608.png,642.1332678948957,400.03397765025676,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39609.png,641.3748531829925,401.55080707406296,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39610.png,638.3411943353802,406.8597100573846,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39611.png,638.3411943353802,406.8597100573846,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39612.png,633.7907060639617,409.1349541930938,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39613.png,633.7907060639617,409.1349541930938,,,391.8564129668779,244.55896171012444,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39614.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39615.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39616.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39617.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39618.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39619.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39620.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39621.png,633.7907060639617,409.1349541930938,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39622.png,639.0996090472834,409.89336890499686,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39623.png,639.0996090472834,409.89336890499686,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39624.png,637.5827796234771,411.41019832880306,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39625.png,637.5827796234771,411.41019832880306,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39626.png,637.5827796234771,411.41019832880306,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39627.png,634.5491207758648,410.6517836169,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39628.png,634.5491207758648,410.6517836169,,,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39629.png,634.5491207758648,410.6517836169,594.3531410450014,402.309221785966,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39630.png,634.5491207758648,410.6517836169,595.1115557569044,400.7923923621598,387.30592469545945,247.59262055773678,,,205.28639383871936,412.1686130407061
labeled-data/nicotine_emesis_10.19.21_shrew2/img39631.png,634.5491207758648,410.6517836169,595.1115557569044,400.7923923621598,394.8900718144903,236.9748145910936,,,213.62895566965338,411.410198328803
labeled-data/nicotine_emesis_10.19.21_shrew2/img39632.png,637.5827796234772,402.30922178596603,595.1115557569044,400.7923923621598,394.13165710258716,228.6322527601597,,,217.42102922916874,400.0339776502567
labeled-data/nicotine_emesis_10.19.21_shrew2/img39633.png,645.1669267425079,405.3428806335783,601.1788734521291,398.51714822645056,395.6484865263934,221.04810564112887,,,218.17944394107175,397.75873351454743
labeled-data/nicotine_emesis_10.19.21_shrew2/img39634.png,645.1669267425079,400.7923923621598,601.1788734521291,398.51714822645056,395.6484865263934,221.04810564112887,,,218.17944394107175,397.75873351454743
labeled-data/nicotine_emesis_10.19.21_shrew2/img39635.png,646.6837561663141,398.51714822645056,602.6957028759352,395.4834893788382,398.6821453740058,230.90749689586892,,,219.69627336487795,406.85971005738446
labeled-data/nicotine_emesis_10.19.21_shrew2/img39636.png,646.6837561663141,398.51714822645056,602.6957028759352,395.4834893788382,403.23263364542436,240.0084734387059,,,223.48834692439343,411.41019832880295
labeled-data/nicotine_emesis_10.19.21_shrew2/img39637.png,648.2005855901202,395.48348937883827,606.4877764354508,395.4834893788382,403.23263364542436,240.0084734387059,,,223.48834692439343,411.41019832880295
labeled-data/nicotine_emesis_10.19.21_shrew2/img39638.png,648.9590003020234,400.7923923621599,606.4877764354508,395.4834893788382,403.23263364542436,240.0084734387059,,,223.48834692439343,411.41019832880295
labeled-data/nicotine_emesis_10.19.21_shrew2/img39639.png,648.9590003020234,407.61812476928765,605.7293617235476,400.7923923621598,404.7494630692305,247.59262055773672,,,215.14578509345952,414.44385717641524
labeled-data/nicotine_emesis_10.19.21_shrew2/img39640.png,648.9590003020234,407.61812476928765,606.4877764354508,406.1012953454814,398.6821453740058,247.59262055773672,,,215.14578509345952,414.44385717641524
labeled-data/nicotine_emesis_10.19.21_shrew2/img39641.png,,,606.4877764354508,406.1012953454814,398.6821453740058,247.59262055773672,,,215.14578509345952,414.44385717641524
labeled-data/nicotine_emesis_10.19.21_shrew2/img39642.png,,,606.4877764354508,404.58446592167525,398.6821453740058,247.59262055773672,,,215.14578509345952,414.44385717641524
labeled-data/nicotine_emesis_10.19.21_shrew2/img39643.png,,,603.4541175878384,401.55080707406285,397.9237306621027,243.8005469982213,,,212.11212624584718,412.92702775260904
labeled-data/nicotine_emesis_10.19.21_shrew2/img39644.png,,,604.2125322997414,395.48348937883816,395.6484865263934,236.97481459109355,,,212.11212624584718,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39645.png,,,601.178873452129,393.2082452431289,391.856412966878,226.35700862445037,,,212.11212624584718,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39646.png,,,,,392.6148276787811,218.01444679351647,,,219.696273364878,407.6181247692874
labeled-data/nicotine_emesis_10.19.21_shrew2/img39647.png,,,,,392.6148276787811,218.01444679351647,,,217.42102922916874,403.06763649786893
labeled-data/nicotine_emesis_10.19.21_shrew2/img39648.png,,,598.9036293164198,369.6973891741334,392.6148276787811,218.01444679351647,,,217.42102922916874,403.06763649786893
labeled-data/nicotine_emesis_10.19.21_shrew2/img39649.png,,,,,397.16531595019967,230.90749689586886,,,207.56163797442863,403.06763649786893
labeled-data/nicotine_emesis_10.19.21_shrew2/img39650.png,,,,,394.8900718144904,236.21639987919048,,,207.56163797442863,403.06763649786893
labeled-data/nicotine_emesis_10.19.21_shrew2/img39651.png,,,,,394.8900718144904,236.21639987919048,,,207.56163797442863,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39652.png,,,,,394.13165710258727,240.76688815060896,,,207.56163797442863,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39653.png,,,,,393.37324239068425,249.10944998154287,,,207.56163797442863,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39654.png,,,,,393.37324239068425,249.10944998154287,,,207.56163797442863,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39655.png,657.3015621329573,209.67188496258262,,,393.37324239068425,249.10944998154287,,,207.56163797442863,408.37653948119055
labeled-data/nicotine_emesis_10.19.21_shrew2/img39656.png,657.3015621329573,209.67188496258262,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39657.png,657.3015621329573,209.67188496258262,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39658.png,657.3015621329573,212.70554381019497,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39659.png,654.267903285345,214.98078794590424,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39660.png,654.267903285345,218.01444679351658,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39661.png,654.267903285345,218.01444679351658,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39662.png,654.267903285345,218.01444679351658,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39663.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39664.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39665.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39666.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39667.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39668.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39669.png,,,,,388.8227541192658,253.65993825296135,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39670.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39671.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39672.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39673.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39674.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39675.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39676.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39677.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39678.png,,,,,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39679.png,645.1669267425079,406.1012953454814,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39680.png,645.1669267425079,406.1012953454814,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39681.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39682.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39683.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39684.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39685.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39686.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39687.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39688.png,645.1669267425079,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39689.png,648.9590003020234,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39690.png,648.9590003020234,410.6517836168999,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
labeled-data/nicotine_emesis_10.19.21_shrew2/img39691.png,649.7174150139265,403.8260512097721,600.4204587402261,403.06763649786905,389.58116883116895,251.38469411725214,,,207.56163797442863,414.4438571764152
